institution;country;production;year
Tokyo Jogakkan College;Japan;0;2018
Christendom College;United States;4;2018
Near East School of Theology;Lebanon;1;2018
West Hills Community College District;United States;3;2018
Cavendish University Zambia;Zambia;0;2018
Kuala Lumpur Metropolitan University College;Malaysia;0;2018
SUNY Sullivan;United States;3;2018
Confederation College;Canada;3;2018
Empire College;United States;5;2018
Bossier Parish Community College;United States;2;2018
Sinte Gleska University;United States;0;2018
Kanto Junior College;Japan;3;2018
African University College of Communications;Ghana;4;2018
Pyongyang Medical University;North Korea;1;2018
Digital Hollywood University;Japan;2;2018
Lamar Universidad;Mexico;3;2018
Mahoning County Educational Service Center;United States;1;2018
Finger Lakes Community College;United States;5;2018
Vysoká Škola Realitní Institut Franka Dysona;Czechia;4;2018
Escola Superior de Educação de Torres Novas;Portugal;2;2018
Specialpedagogiska Skolmyndigheten;Sweden;2;2018
Jan Amos Komeński State School of Higher Vocational Education;Poland;1;2018
Universidad Alejandro de Humboldt;Venezuela;0;2018
Free University of Ireland;Ireland;5;2018
City School District of New Rochelle;United States;2;2018
Universidad México Americana del Norte;Mexico;3;2018
Mongolian State University of Culture and Art;Mongolia;1;2018
Kantipur Engineering College;Nepal;2;2018
Mampong Technical College of Education;Ghana;0;2018
Gambaga College of Education;Ghana;1;2018
Deep Springs College;United States;2;2018
Kenrick–Glennon Seminary;United States;2;2018
Irish Management Institute;Ireland;0;2018
Vatterott College;United States;1;2018
Presbyterian Theological College;Australia;1;2018
Strode College;United Kingdom;3;2018
Savannah Law School;United States;5;2018
Pensacola Christian College;United States;4;2018
Saint Charles Borromeo Seminary;United States;3;2018
Community College of Beaver County;United States;3;2018
Kirklees College;United Kingdom;2;2018
Kentucky Community and Technical College System;United States;1;2018
Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha;India;6;2018
Mount Meru University;Tanzania;3;2018
College of Southern Idaho;United States;3;2018
Kunsthochschule Berlin-Weißensee;Germany;1;2018
Arrupe Jesuit University;Zimbabwe;0;2018
Wyższa Szkoła Zarządzania i Administracji w Opolu;Poland;3;2018
Wallenberg Institute of Special Education and Psychology;Russia;6;2018
Takaishi High School;Japan;3;2018
The Sixth Form College Colchester;United Kingdom;2;2018
Summit University;United States;4;2018
Academic Bridge Program;Qatar;8;2018
Pomfret School;United States;1;2018
Haute École Charlemagne;Belgium;6;2018
East Siberian Academy of Culture and Arts;Russia;9;2018
Instituto Nacional de Educación Superior Dr. Raúl Peña;Paraguay;4;2018
Tashkent Islamic University;Uzbekistan;1;2018
American College of Dubai;United Arab Emirates;4;2018
Maine School Administrative District 1;United States;5;2018
Saint Petersburg State Academic Institute of Painting Sculpture and Architecture named after I.E. Repin;Russia;11;2018
Universidade São Tomás de Moçambique;Mozambique;2;2018
Santa Fe Indian School;United States;0;2018
Technological Institute of Jiquilpan;Mexico;0;2018
Brightwood College;United States;2;2018
Cégep de Drummondville;Canada;6;2018
St Helens College;United Kingdom;1;2018
École Supérieure d'Art et de Design de Reims;France;1;2018
Council of Graduate Schools;United States;4;2018
Assiniboine Community College;Canada;1;2018
Virginia Intermont College;United States;1;2018
Bergen School of Architecture;Norway;0;2018
Utah System of Higher Education;United States;8;2018
Southwestern Indian Polytechnic Institute;United States;0;2018
Ethiopian Police University College;Ethiopia;0;2018
Nayanova University;Russia;1;2018
Akademie Mode & Design;Germany;3;2018
Turkmen State Institute of Architecture and Construction;Turkmenistan;2;2018
ISBAT University;Uganda;0;2018
North Hennepin Community College;United States;1;2018
Russian International Academy of Tourism;Russia;1;2018
Fairmont Senior High School;United States;4;2018
Bashkir Academy of Public Administration and Management under the Head of the Republic of Bashkortostan;Russia;3;2018
La Salle University;Philippines;3;2018
B & B;Slovenia;2;2018
Haute École Francisco Ferrer;Belgium;1;2018
Sudan Academy for Banking and Financial Sciences;Sudan;4;2018
Centro Universitário de Jales;Brazil;6;2018
Ghana Christian University College;Ghana;1;2018
Universidad del Norte;Mexico;3;2018
École Nationale de la Magistrature;France;1;2018
Universidad Indígena Quechua Boliviana Casimiro Huanca;Bolivia;0;2018
Astrakhan State Conservatory;Russia;4;2018
Maryam Abacha American University of Niger;Niger;1;2018
Sacred Heart University;Luxembourg;4;2018
Universidad del Centro del Bajío;Mexico;5;2018
Universidad de Tamazunchale;Mexico;7;2018
International YMCA University of Applied Sciences;Germany;6;2018
Resurrection University;United States;1;2018
Royal Gustavus Adolphus Academy;Sweden;1;2018
Moscow Financial and Economic Institute;Russia;1;2018
Université Libre du Congo;Congo Republic;1;2018
Qatar Faculty of Islamic Studies;Qatar;0;2018
Pomorska Szkoła Wyższa w Starogardzie Gdańskim;Poland;0;2018
Mangalmay Institute of Management and Technology;India;4;2018
Powiślańska Szkoła Wyższa;Poland;2;2018
Wiawso College of Education;Ghana;1;2018
Universidad Tecnológica Fidel Velázquez;Mexico;4;2018
PAP Non-commissioned Officer School;China;1;2018
Protestant University of Rwanda;Rwanda;1;2018
Daegu Future College;South Korea;2;2018
Rose State College;United States;8;2018
Consortium of Universities of the Washington Metropolitan Area;United States;4;2018
Ecpi University;United States;0;2018
Ocean Lakes High School;United States;2;2018
Solano Community College;United States;2;2018
Kurashiki City College;Japan;1;2018
Scott Christian University;Kenya;0;2018
Father Saturnino Urios University;Philippines;0;2018
Teofilo Kisanji University;Tanzania;5;2018
Universidad Tecnológica Nicaragüense;Nicaragua;13;2018
Agile Mind;United States;4;2018
New Covenant International;United States;0;2018
Jeju Tourism University;South Korea;2;2018
Amitie;Italy;2;2018
Université Simon Kimbangu;DR Congo;1;2018
Shinjuku Yamabuki High School;Japan;1;2018
State Classical Academy named after Maimonides;Russia;0;2018
Universidad Tecnológica del Sur de Sonora;Mexico;1;2018
Centro Escolar University Makati;Philippines;3;2018
Stael Ruffinelli de Ortiz;Paraguay;6;2018
Chiba Prefectural Education Center;Japan;0;2018
Centro Universitario de Educación Física;Mexico;0;2018
School Center Novo mesto;Slovenia;3;2018
College voor de Rechten van de Mens;The Netherlands;8;2018
Central Visayan Institute Foundation;Philippines;1;2018
Escuela Superior Tecnológica de Artes Débora Arango;Colombia;1;2018
Universidad Jean-Jacques Rousseau;Nicaragua;3;2018
Bucks County Intermediate Unit;United States;2;2018
Krishi Vigyan Kendra, Karda;India;0;2018
University of Bandundu;DR Congo;1;2018
Universidad Latina de América;Mexico;2;2018
Instituto Cuiabano de Educação;Brazil;0;2018
Mathias Corvinus Collegium;Hungary;1;2018
Tecnológico de Estudios Superiores de Cuautitlán Izcalli;Mexico;3;2018
Idlib University;Syria;2;2018
University of Belgrade – Faculty of Economics and Business;Serbia;3;2018
Atebubu College of Education;Ghana;5;2018
Dambai College of Education;Ghana;1;2018
Universidad Tecnologica de Cancun;Mexico;1;2018
Instituto Politécnico da Maia;Portugal;6;2018
Pontifical College Josephinum;United States;5;2018
Higashi Nippon International University;Japan;0;2018
Concordia University Ann Arbor;United States;1;2018
Cambridge Muslim College;United Kingdom;1;2018
University of Tennessee Southern;United States;1;2018
El Asher University;Egypt;3;2018
Grace University;United States;3;2018
Westmoreland County Community College;United States;1;2018
Indian Society of International Law;India;7;2018
Cumberland County College;United States;2;2018
Oslo National Academy of the Arts;Norway;2;2018
Urdaneta City University;Philippines;2;2018
National School of Leadership;India;2;2018
Malawi Adventist University;Malawi;3;2018
Dodge City Community College;United States;3;2018
Abraham Lincoln University;United States;4;2018
Universidad de Managua;Nicaragua;2;2018
Allgemeine Berufsschule Zürich;Switzerland;1;2018
Tigard-Tualatin School District;United States;0;2018
Sacramento City Unified School District;United States;2;2018
Nagoya University of Arts;Japan;0;2018
Mazatlan Professional School of Dance;Mexico;0;2018
Instituto Superior de Ciências da Administração;Portugal;3;2018
Cambodian Institute for Cooperation and Peace;Cambodia;4;2018
Haute École Libre de Bruxelles Ilya Prigogine;Belgium;4;2018
NEWTON University;Czechia;6;2018
School of Sea;Portugal;2;2018
Universidad Motolinía del Pedregal;Mexico;7;2018
Academy of Fine Arts and Design in Bratislava;Slovakia;2;2018
Universitatea Ioan Slavici;Romania;2;2018
Institute of Contemporary Education "YurInfoR-MGU";Russia;16;2018
Queen Margaret's;United Kingdom;2;2018
Miyagi Prefecture Sendai Higashi High School;Japan;3;2018
Ishikawa Prefectural Nursing School;Japan;3;2018
Escola Politècnica Superior d'Alcoi;Spain;0;2018
Gdańskie Seminarium Duchowne;Poland;1;2018
University of Belgrade – Faculty of Technology and Metallurgy;Serbia;3;2018
Al Hikma University;Yemen;1;2018
Vietnam Women's Academy;Vietnam;1;2018
Cor Jesu College;Philippines;1;2018
Instituto Tecnológico Superior de Atlixco;Mexico;3;2018
Galgotias College of Engineering & Technology;India;0;2018
Iceland University of the Arts;Iceland;1;2018
Northeast State Community College;United States;0;2018
Clarke Schools for Hearing and Speech;United States;1;2018
Bakke Graduate University;United States;8;2018
Evangelical Presbyterian University College;Ghana;1;2018
Koen Gakuen Women's Junior College;Japan;1;2018
IBAIS University;Bangladesh;2;2018
American International School in Egypt;Egypt;0;2018
Ghana Institute of Languages;Ghana;1;2018
Kobe Yamate University;Japan;1;2018
Brewton-Parker College;United States;4;2018
Heart of Worcestershire College;United Kingdom;0;2018
Universidad Privada del Estado de Morelos;Mexico;3;2018
Azerbaijan State University of Culture and Arts;Azerbaijan;1;2018
EIILM University;India;1;2018
University of Dental Medicine at Mandalay;Myanmar;7;2018
Sidwell Friends School;United States;2;2018
Institute Giprostroymost;Russia;1;2018
Université Général Lansana Conté;Guinea;3;2018
Universidad Eugenio María de Hostos;Dominican Republic;2;2018
International University College Of Technology;Malaysia;1;2018
University Child Development School;United States;4;2018
Amherst Pelham Regional School District;United States;0;2018
Durham Public Schools;United States;3;2018
Korea Counseling Graduate University;South Korea;2;2018
Universidad del Desarrollo Profesional;Mexico;1;2018
Assumption University;Canada;6;2018
State Scientific Institution "Institute of Educational Analytics";Ukraine;5;2018
Skagit Valley College;United States;0;2018
Zintan University;Libya;5;2018
Institut Supérieur d'Informatique et de Mathématiques de Monastir;Tunisia;4;2018
University of Belgrade - Faculty of Geography;Serbia;0;2018
Methodist College of Education;Ghana;1;2018
University College of Science and Technology - Khan Younis;Palestine;1;2018
Wiley College;United States;2;2018
Heartland Community College;United States;3;2018
Kansas City Art Institute;United States;0;2018
Atlantic Cape Community College;United States;2;2018
The Federal Trust;United Kingdom;1;2018
Kushiro Junior College;Japan;1;2018
Prairie Bible Institute;Canada;2;2018
Hinds Community College;United States;3;2018
Union School of Theology;United Kingdom;4;2018
Kaichi International University;Japan;1;2018
Anoka Technical College;United States;1;2018
Allegany College of Maryland;United States;0;2018
Chungkang College of Cultural Industries;South Korea;5;2018
Gyeongnam Provincial Geochang College;South Korea;0;2018
Universidad de las Américas;Nicaragua;4;2018
Instituto Superior de Administração e Línguas;Portugal;3;2018
Universidad Centro de Altos Estudios en Ciencias Exactas;Argentina;1;2018
Wakayama Prefecture Wakayama School for the Blind;Japan;3;2018
Cambridge Public School;United States;0;2018
Catholic University of Dry Tropic Farming and Livestock;Nicaragua;3;2018
Universidad Anáhuac Xalapa;Mexico;1;2018
Georgia Christian University;United States;2;2018
Sustainable Horizons Institute;United States;2;2018
Vyšší Odborná Škola Informačních Služeb;Czechia;1;2018
Bluecoat;United Kingdom;4;2018
University of Kivu;DR Congo;1;2018
Dalton School;United States;1;2018
Institute for the Blind and Partially Sighted;Denmark;1;2018
Fundacion Universitaria Inpahu;Colombia;8;2018
Chatham County Schools;United States;0;2018
Xcellon School of Business;India;7;2018
John Garang Memorial University of Science and Technology;South Sudan;1;2018
Universidad Nacional "Siglo XX";Bolivia;0;2018
Universidad Anáhuac de Cancún;Mexico;1;2018
Borders College;United Kingdom;5;2018
Hosen College of Childhood Education;Japan;1;2018
Escola Superior Aberta do Brasil;Brazil;1;2018
Institutul de Cercetari Biologice Cluj-Napoca;Romania;1;2018
National University;Yemen;5;2018
Universidad Tecnológico de Baja California;Mexico;2;2018
