institution;country;production;year
University of Michigan–Flint;United States;166;2015
University of Guelma;Algeria;155;2015
Russian State University for the Humanities;Russia;84;2015
Hochschule Aalen;Germany;167;2015
Rajalakshmi Engineering College;India;55;2015
Odessa National Polytechnic University;Ukraine;126;2015
Tsurumi University;Japan;116;2015
Kean University;United States;112;2015
Shanghai Jian Qiao University;China;48;2015
Kiryu University;Japan;58;2015
Dayanand Medical College & Hospital;India;150;2015
Społeczna Akademia Nauk;Poland;400;2015
Centro de Geofísica de Évora;Portugal;4;2015
Lincoln Christian University;United States;6;2015
South Plains College;United States;3;2015
Phillips Theological Seminary;United States;1;2015
Portage College;Canada;2;2015
Josephinum Research;Austria;2;2015
Higashi Chikushi Junior College;Japan;1;2015
East Baton Rouge Parish School System;United States;2;2015
Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart;Germany;1;2015
Blackfeet Community College;United States;7;2015
University College of Agriculture and Environmental Studies;Ghana;3;2015
Northwest Indian College;United States;3;2015
Rowan College at Gloucester County;United States;2;2015
Brazosport College;United States;2;2015
Aichi Mizuho Junior College;Japan;1;2015
Regional Centre for Training in Aerospace Surveys;Nigeria;7;2015
Shri Jagannath Sanskrit University;India;1;2015
Arturo Michelena University;Venezuela;4;2015
Faruk Sarac Vocational School of Design;Türkiye;4;2015
Boston University Academy;United States;4;2015
New Siberian Institute;Russia;1;2015
International University of Grand Bassam;Ivory Coast;2;2015
American College of Veterinary Radiology;United States;0;2015
Haute École Robert Schuman;Belgium;4;2015
Olivet University;United States;7;2015
Bethel Elementary School;United States;4;2015
Centro de diseño, cine y televisión;Mexico;7;2015
Miyazaki Municipal University;Japan;2;2015
Boston Graduate School of Psychoanalysis;United States;4;2015
Pinchot University;United States;23;2015
Trinity School for Ministry;United States;3;2015
Pingry School;United States;2;2015
College of New Caledonia;Canada;3;2015
Academy of Vocal Arts;United States;1;2015
Garrett College;United States;1;2015
Shasta College;United States;3;2015
Florida Gateway College;United States;4;2015
The North South Institute;Canada;1;2015
Myitkyina University;Myanmar;0;2015
Kyrgyz-Uzbek International University named after Batyraly Sydykov;Kyrgyzstan;1;2015
Warsaw Academy of Computer Science, Management and Administration;Poland;9;2015
Formation Continue UNIL-EPFL;Switzerland;7;2015
Universidad Nacional de Ciencias Forestales;Honduras;5;2015
Southington Public School;United States;0;2015
Tokyo Metropolitan Nogyo High School;Japan;0;2015
Southeast Bangkok College;Thailand;0;2015
École Supérieure de Gestion et des Sciences de l'Informatique;Morocco;2;2015
Westbrook University;United States;1;2015
Southern California Seminary;United States;3;2015
Heritage Christian College;Ghana;0;2015
Suffolk University Madrid;Spain;5;2015
Pflugerville Independent School District;United States;0;2015
Wyższa Szkoła Nauk Społecznych z Siedzibą w Lublinie;Poland;0;2015
Faculdade de Mococa;Brazil;2;2015
Hellenic Police Academy;Greece;3;2015
Akademie der Polizei Hamburg;Germany;1;2015
Escuela Militar de Ingeniería;Bolivia;4;2015
Agusan del Sur State College of Agriculture and Technology;Philippines;3;2015
Tecnológico Nacional de México Campus Ciudad Valles;Mexico;2;2015
Gulf Coast State College;United States;2;2015
Koshien Junior College;Japan;1;2015
Aspen University;United States;0;2015
Pueblo Community College;United States;1;2015
College of Agriculture, Food and Rural Enterprise;United Kingdom;1;2015
Japanese Red Cross Akita College of Nursing;Japan;4;2015
College of North West London;United Kingdom;0;2015
Athens Technical College;United States;5;2015
Estonian Academy of Security Sciences;Estonia;2;2015
Hungarian University of Fine Arts;Hungary;2;2015
Cegep de Victoriaville;Canada;4;2015
Swedish Institute at Athens;Greece;1;2015
Hokuriku Gakuin University;Japan;3;2015
Escola Superior Artística do Porto;Portugal;10;2015
Nagano Technical High School;Japan;2;2015
Universidad del Altiplano;Mexico;5;2015
International University of East Africa;Uganda;1;2015
Sendai Municipal Sendai Commercial High School;Japan;0;2015
Instituto Tecnológico de Soledad Atlántico;Colombia;8;2015
Lambda;United Kingdom;0;2015
Euro Mediterranean University;Slovenia;6;2015
Centre Africain d'Études Supérieures en Gestion;Senegal;10;2015
Kostanai State Pedagogical University;Kazakhstan;3;2015
Uttar Pradesh Rajarshi Tandon Open University;India;0;2015
Hochschule der Bildenden Künste Saar;Germany;7;2015
International Political Science Association;Canada;4;2015
Université numérique Cheikh Hamidou KANE;Senegal;5;2015
Akrokerri College of Education;Ghana;1;2015
Universidad Tecnologica de Ciudad Juarez;Mexico;7;2015
Fukuyama Heisei University;Japan;4;2015
Academy of Engineering Sciences;Sudan;1;2015
Missouri Valley College;United States;1;2015
Walters State Community College;United States;9;2015
Gadsden State Community College;United States;4;2015
Duchy College;United Kingdom;5;2015
Yamano College of Aesthetics;Japan;2;2015
University of Saint Katherine;United States;5;2015
Velez College;Philippines;1;2015
Cottey College;United States;3;2015
Artsakh State University;Azerbaijan;2;2015
Lincoln University - California;United States;1;2015
Universidad Madero;Mexico;0;2015
Jāzeps Vītols Latvian Academy of Music;Latvia;4;2015
IT Step University;Ukraine;0;2015
Union Christian College;Philippines;5;2015
Université de Moundou;Chad;3;2015
Zionsville Community High School;United States;0;2015
Britannia Royal Naval College;United Kingdom;0;2015
Wayne County Public Schools;United States;0;2015
University of Arkansas Community College at Hope;United States;2;2015
Eugeniusz Geppert Academy of Art and Design in Wroclaw;Poland;1;2015
Pskov State Pedagogical Institute;Russia;1;2015
École Supérieure d'Art du Nord-Pas-de-Calais;France;4;2015
Universidad Fray Luca Paccioli;Mexico;2;2015
Delta College of Science and Technology;Sudan;0;2015
Massasoit Community College;United States;9;2015
Quinsigamond Community College;United States;1;2015
Finlandia University;United States;3;2015
Baiko Gakuin University;Japan;2;2015
Capital Community College;United States;2;2015
Northwest Florida State College;United States;1;2015
Auburn School District;United States;0;2015
San Bernardino Valley College;United States;0;2015
Grantham University;United States;5;2015
Honolulu Community College;United States;1;2015
The Culinary Institute of America;United States;4;2015
Randall University;United States;4;2015
Universidad José Antonio Páez;Venezuela;5;2015
Instituto Universitario Escuela Superior de Economía y Administración de Empresas;Argentina;5;2015
Higher Institute of Mining, Industry and Geology;Niger;2;2015
Royal Centre for Remote Sensing;Morocco;3;2015
North Caucasian State Humanitarian Technological Academy;Russia;6;2015
Russian Islamic University;Russia;3;2015
Universitas Mochammad Sroedji Jember;Indonesia;1;2015
Siberian Law Institute of Russian Federal Drug Control Service;Russia;2;2015
Broome-Tioga Board of Cooperative Educational Services;United States;1;2015
International Max Planck Research School for Advanced Methods in Process and Systems Engineering;Germany;3;2015
Nara Prefectural University;Japan;2;2015
Arkalyk State Pedagogical Institute named after Ibrai Altynsarin;Kazakhstan;5;2015
Bryan College of Health Sciences;United States;5;2015
Instituto Tecnológico de Úrsulo Galván;Mexico;5;2015
Southwestern Adventist University;United States;3;2015
Reaseheath College;United Kingdom;0;2015
Kilgore College;United States;4;2015
Nahda College;Sudan;2;2015
Scott Community College;United States;1;2015
University of Bahr El-Ghazal;South Sudan;2;2015
Glion Institute of Higher Education;Switzerland;3;2015
Zetech University;Kenya;0;2015
Seirei Women's Junior College;Japan;2;2015
Markfield Institute of Higher Education;United Kingdom;5;2015
Cuttington University;Liberia;3;2015
Eastern Gateway Community College;United States;1;2015
Watkins College of Art Design and Film;United States;0;2015
Tokyo College of Welfare;Japan;3;2015
Université de Technologie et de Sciences Appliquées Libano-Française;Lebanon;6;2015
Jazeera University;Somalia;1;2015
Finance and Economics Institute of Tajikistan;Tajikistan;0;2015
Linn Benton Community College;United States;4;2015
Universidad Santa Paula;Costa Rica;0;2015
Universidad del Golfo de México;Mexico;9;2015
Dalanj University;Sudan;4;2015
Kumamoto Prefectural Educaiton Center;Japan;0;2015
University of Brain Education;South Korea;1;2015
Centro Universitário Unirondon;Brazil;1;2015
Southwest Educational Development Center;United States;0;2015
Community of Mediterranean Universities;Italy;1;2015
Instituto Superior de Ciências e Tecnologia de Moçambique;Mozambique;1;2015
Universidad de Norteamérica;Mexico;3;2015
Okinawa Christian University;Japan;3;2015
Instituto Superior de Saúde do Alto Ave;Portugal;1;2015
PGP College of Engineering and Technology;India;3;2015
Ada College of Education;Ghana;1;2015
Evidence In Motion;United States;0;2015
All Hallows College;Ireland;3;2015
Murray State College;United States;3;2015
Tongwon University;South Korea;0;2015
Elizabethtown Community and Technical College;United States;1;2015
Kokusai Gakuin Saitama Junior College;Japan;6;2015
University of North Carolina School of the Arts;United States;2;2015
Kathmandu College of Management;Nepal;1;2015
Venerable English College;Italy;3;2015
Australian Film, Television and Radio School;Australia;2;2015
Barclay College;United States;0;2015
Yokohama Soei University;Japan;2;2015
Saint Petersburg Institute of International Economic Relations, Economics and Law;Russia;1;2015
South Gloucestershire and Stroud College;United Kingdom;3;2015
Royal Conservatory The Hague;The Netherlands;2;2015
School of Social Work Roshni Nilaya;India;1;2015
Pine Technical and Community College;United States;1;2015
National University of Management;Cambodia;1;2015
TecMilenio University;Mexico;3;2015
Kobe Shukugawa Gakuin University;Japan;2;2015
Kobe University of Future Health Sciences;Japan;1;2015
Loyalist College;Canada;2;2015
Zambian Open University;Zambia;1;2015
Walton County School District;United States;1;2015
Merz Akademie;Germany;1;2015
University of Caloocan City;Philippines;0;2015
NTI University;The Netherlands;2;2015
Wyższa Szkoła Zarządzania w Częstochowie;Poland;4;2015
International Academy of Business and Management;Russia;2;2015
Catholic University of Angola;Angola;1;2015
Minsk Regional Institute of Education Development;Belarus;2;2015
Institut Universitaire Polytechnique de Mongo;Chad;2;2015
Fujisawa Institute of Technology High School;Japan;1;2015
Pratap University;India;3;2015
Herkimer College;United States;3;2015
John A. Logan College;United States;0;2015
Mount Ida College;United States;4;2015
Toccoa Falls College;United States;0;2015
Truett-McConnell College;United States;5;2015
Hachinohe Gakuin Junior College;Japan;2;2015
CEVRO Institute;Czechia;3;2015
University of the Nations;United States;3;2015
Bishkek Humanities University;Kyrgyzstan;0;2015
University System of New Hampshire;United States;1;2015
Royal Swedish Academy of Engineering Sciences;Sweden;0;2015
Sacred Heart Seminary and School of Theology;United States;1;2015
Bushnell University;United States;1;2015
St. Charles Community College;United States;3;2015
Budapest University of Jewish Studies;Hungary;2;2015
Georgian Institute of Public Affairs;Georgia;1;2015
Cégep de Baie-Comeau;Canada;3;2015
Kansai Women's College;Japan;0;2015
Loyola University of Congo;DR Congo;2;2015
Nizhny Novgorod Institute of Management and Business;Russia;5;2015
Warsaw University of Technology Business School;Poland;11;2015
Instituto Universitario Anglo Español;Mexico;0;2015
Universidad del Norte de Nicaragua;Nicaragua;5;2015
Universidad Psicología Industrial Dominicana;Dominican Republic;2;2015
Heisei International University;Japan;1;2015
Chameli Devi Institute of Pharmacy;India;0;2015
Azerbaijan Cooperation University;Azerbaijan;1;2015
Harford Community College;United States;0;2015
Massachusetts Bay Community College;United States;3;2015
Gateway Community College;United States;2;2015
Oklahoma City Community College;United States;2;2015
LDS Business College;United States;2;2015
Turtle Mountain Community College;United States;2;2015
Oblate School of Theology;United States;0;2015
Folsom Lake College;United States;6;2015
Westminster Seminary California;United States;6;2015
Shukutoku Junior College;Japan;2;2015
Tulsa Public Schools;United States;0;2015
College of Allied Medical Science Akita University;Japan;0;2015
Trinity Lutheran College;United States;0;2015
Episcopal Academy;United States;2;2015
Higher School of National Economy in Kutno;Poland;2;2015
National University of Music Bucharest;Romania;2;2015
Universidad para la Cooperación Internacional;Costa Rica;1;2015
Re-shaping Development Institute;South Korea;4;2015
Rattana Bundit University;Thailand;5;2015
Compton Community College District;United States;1;2015
Grupo Ibmec Educacional;Brazil;4;2015
C.T. de Wit Graduate School for Production Ecology and Resource Conservation;The Netherlands;0;2015
Dolnośląska Wyższa Szkoła Przedsiębiorczości i Techniki w Polkowicach;Poland;15;2015
Keio Shiki Senior High School;Japan;0;2015
Skyline High School;United States;0;2015
Woodbrooke;United Kingdom;2;2015
Kyushu Lutheran College;Japan;1;2015
Kazakh-American Free University;Kazakhstan;2;2015
