institution;country;production;year
School of International Relations;Iran;157;2012
Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas;Argentina;112;2012
Universitas Pembangunan Panca Budi Medan;Indonesia;2;2012
Universitas Bina Darma;Indonesia;5;2012
University of Tirana;Albania;137;2012
Henan University of Economic and Law;China;183;2012
Moscow Region State University;Russia;30;2012
Henan University of Urban Construction;China;225;2012
Universidad de Lima;Peru;77;2012
University for International Integration of the Afro-Brazilian Lusophony;Brazil;48;2012
State University of Management;Russia;17;2012
Universitas Mahasaraswati Denpasar;Indonesia;3;2012
Polytechnic University;Japan;308;2012
Osmaniye Korkut Ata University;Türkiye;55;2012
Technological Educational Institute of Athens;Greece;210;2012
Université des Antilles;Guadeloupe;121;2012
Vaughn College of Aeronautics and Technology;United States;75;2012
Bukovinian State Medical University;Ukraine;35;2012
Sewanee: The University of the South;United States;290;2012
Jaypee University of Information Technology;India;165;2012
Chittagong University of Engineering & Technology;Bangladesh;53;2012
Catholic University of Croatia;Croatia;67;2012
Universitas Bhayangkara Jakarta Raya;Indonesia;4;2012
Universidad Internacional;Mexico;85;2012
Hiroshima City University;Japan;135;2012
University of Pamplona;Colombia;110;2012
Al al-Bayt University;Jordan;138;2012
Northwest University;United States;162;2012
Istituto di Matematica Applicata e Tecnologie Informatiche;Italy;148;2012
Politeknik Kesehatan Kementerian Kesehatan Jakarta II;Indonesia;14;2012
Clark Atlanta University;United States;142;2012
Japan Women's University;Japan;107;2012
President University;Indonesia;23;2012
International Institute of Information Technology;India;54;2012
Shandong Management University;China;124;2012
Universitas 17 Agustus 1945 Jakarta;Indonesia;30;2012
Quzhou University;China;43;2012
Samara State University of Economics;Russia;4;2012
Osaka Kyoiku University;Japan;89;2012
University of Prešov;Slovakia;104;2012
Institute of Life Sciences;India;174;2012
Iğdır Üniversitesi;Türkiye;36;2012
Universitas Lancang Kuning;Indonesia;16;2012
Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais;Brazil;65;2012
Islamic Azad University Rasht Branch;Iran;85;2012
Industrial University of Ho Chi Minh City;Vietnam;19;2012
Islamic Azad University, Ahvaz Branch;Iran;80;2012
Wuchang University of Technology;China;105;2012
Pakuan University;Indonesia;20;2012
Kerala Veterinary and Animal Sciences University;India;122;2012
I.Horbachevsky Ternopil National Medical University;Ukraine;31;2012
National Kaohsiung Normal University;Taiwan;235;2012
Universidade La Salle;Brazil;99;2012
Universitas Wijaya Putra;Indonesia;23;2012
Gandhigram Rural Institute;India;166;2012
Saratov State Medical University;Russia;61;2012
University of Maroua;Cameroon;43;2012
Kun Shan University;Taiwan;246;2012
Islamia College University;Pakistan;19;2012
University of Engineering & Management;India;38;2012
Government Medical College;India;73;2012
Istanbul Commerce University;Türkiye;66;2012
Universitas Muhammadiyah Metro;Indonesia;19;2012
Manhattan College;United States;111;2012
Mukogawa Women's University;Japan;111;2012
Universitas Pgri Banyuwangi;Indonesia;9;2012
Raisoni Group of Institutions;India;75;2012
Bashkir State Medical University;Russia;54;2012
State University of Vale do Acaraú;Brazil;81;2012
Ziauddin University;Pakistan;38;2012
Tokyo University of Information Sciences;Japan;128;2012
Indian Institute of Information Technology Design and Manufacturing Jabalpur;India;98;2012
Universitas Tidar;Indonesia;4;2012
Lewis & Clark College;United States;138;2012
Kyiv National Economic University named after Vadym Hetman;Ukraine;15;2012
Ludovika University of Public Service;Hungary;23;2012
Huzhou Vocational and Technical College;China;277;2012
INTI International University;Malaysia;36;2012
Wollo University;Ethiopia;5;2012
Willamette University;United States;124;2012
La Salle University;United States;180;2012
Qiqihar Medical University;China;118;2012
University of Washington Tacoma;United States;99;2012
Sudan University of Science and Technology;Sudan;109;2012
University of Cienfuegos;Cuba;116;2012
Valahia University of Targoviste;Romania;125;2012
University of Kirkuk;Iraq;37;2012
Denver School of Nursing;United States;60;2012
Chaitanya Bharathi Institute of Technology;India;45;2012
University of the West Indies;Jamaica;118;2012
University of the West;United States;145;2012
Matej Bel University;Slovakia;111;2012
Massachusetts College of Pharmacy and Health Sciences;United States;93;2012
Universidade Federal de Jataí;Brazil;90;2012
Gautam Buddha University;India;75;2012
Université Mustapha Stambouli de Mascara;Algeria;123;2012
Holon Institute of Technology;Israel;128;2012
Civil Aviation Flight University of China;China;154;2012
Oniris;France;150;2012
Federal University Oye Ekiti;Nigeria;7;2012
Highland Community College - Illinois;United States;114;2012
Universidad Ricardo Palma;Peru;43;2012
Shree Guru Gobind Singh Tricentenary University;India;36;2012
Instituto Politecnico de Setubal;Portugal;147;2012
Universitas Semarang;Indonesia;41;2012
Universidad Laica Eloy Alfaro de Manabí;Ecuador;5;2012
Ivano-Frankivsk National Medical University;Ukraine;21;2012
Hubei University for Nationalities;China;235;2012
Beykent University;Türkiye;90;2012
Universidade Católica de Pelotas;Brazil;147;2012
Institute for Christian Studies;Canada;54;2012
Instituto Federal do Sul de Minas;Brazil;56;2012
Petroleum University of Technology;Iran;236;2012
Indonesia Defense University;Indonesia;1;2012
American International University-Bangladesh;Bangladesh;102;2012
Nepal Medical College Teaching Hospital;Nepal;84;2012
Columbia College;Canada;101;2012
Okan University;Türkiye;113;2012
Università Iuav di Venezia;Italy;105;2012
Sambalpur University;India;93;2012
Saint Petersburg State University of Aerospace and Instrumentation;Russia;75;2012
Military Technical College;Egypt;112;2012
Biruni University;Türkiye;0;2012
JSS Medical College and Hospital;India;120;2012
Universidade de Uberaba;Brazil;132;2012
Ural State Medical University;Russia;36;2012
Ambrose Alli University;Nigeria;60;2012
Bandırma Onyedi Eylül University;Türkiye;3;2012
National University of Tainan;Taiwan;291;2012
Qujing Normal University;China;156;2012
National Aerospace University – Kharkiv Aviation Institute;Ukraine;66;2012
WHU – Otto Beisheim School of Management;Germany;222;2012
Universidad Antonio Nariño;Colombia;152;2012
Maranatha Christian University;Indonesia;37;2012
Jilin Jianzhu University;China;86;2012
Universidad Anáhuac;Mexico;57;2012
Académie de Paris;France;112;2012
Victoria School of Management;Switzerland;148;2012
Universitas PGRI Adi Buana Surabaya;Indonesia;23;2012
Astana Medical University;Kazakhstan;17;2012
Universitas Surakarta;Indonesia;47;2012
Universidad del Valle;Costa Rica;26;2012
Centro Universitário Una;Brazil;85;2012
Leshan Normal University;China;248;2012
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers;Uzbekistan;5;2012
Golden Gate University;United States;134;2012
Université Hassan II Mohammedia;Morocco;160;2012
Rose–Hulman Institute of Technology;United States;101;2012
Voronezh State University of Forestry and Technologies;Russia;9;2012
Cenderawasih University;Indonesia;23;2012
University of Agriculture;Nigeria;87;2012
Politeknik Negeri Bandung;Indonesia;21;2012
Jawaharlal Nehru Medical College Hospital;India;143;2012
University of HKBP Nommensen;Indonesia;8;2012
Universitas Kuningan;Indonesia;7;2012
Tamil Nadu Dr. M.G.R. Medical University;India;29;2012
Cooper Medical School of Rowan University;United States;68;2012
Wuxi Institute of Technology;China;186;2012
Universidade Federal do Cariri;Brazil;40;2012
Nippon Veterinary and Life Science University;Japan;115;2012
Army Medical College;Pakistan;29;2012
Rostov State Medical University;Russia;77;2012
Libertador Experimental Pedagogical University;Venezuela;116;2012
École Nationale Supérieure de Chimie de Lille;France;101;2012
Universidade da Amazônia;Brazil;54;2012
Kutafin Moscow State Law University;Russia;5;2012
Polytechnic Institute of Viana do Castelo;Portugal;67;2012
Rajamangala University of Technology Isan;Thailand;110;2012
Borys Grinchenko Kyiv Metropolitan University;Ukraine;2;2012
Koblenz University of Applied Sciences;Germany;74;2012
Universidad del Salvador;Argentina;333;2012
Government Medical College, Amritsar;India;71;2012
Privolzhsky Research Medical University;Russia;50;2012
Durham Technical Community College;United States;32;2012
Universitas Hindu Indonesia;Indonesia;3;2012
Anhembi Morumbi University;Brazil;96;2012
Jawaharlal Nehru Medical College;India;106;2012
Universitas Teuku Umar;Indonesia;2;2012
Abbottabad University of Science and Technology;Pakistan;16;2012
Dubna State University;Russia;64;2012
Maulana Abul Kalam Azad University of Technology, West Bengal;India;199;2012
Franklin University;United States;106;2012
Universidad Bernardo O'Higgins;Chile;57;2012
Hanoi National University of Education;Vietnam;102;2012
Universitas Bandar Lampung;Indonesia;120;2012
Shenyang Institute of Engineering;China;248;2012
University of Michigan–Flint;United States;125;2012
University of Guelma;Algeria;79;2012
Russian State University for the Humanities;Russia;36;2012
Hochschule Aalen;Germany;152;2012
Rajalakshmi Engineering College;India;41;2012
Odessa National Polytechnic University;Ukraine;39;2012
Tsurumi University;Japan;110;2012
Kean University;United States;125;2012
Shanghai Jian Qiao University;China;129;2012
Kiryu University;Japan;86;2012
Dayanand Medical College & Hospital;India;78;2012
Społeczna Akademia Nauk;Poland;222;2012
Centro de Geofísica de Évora;Portugal;8;2012
Lincoln Christian University;United States;6;2012
South Plains College;United States;3;2012
Phillips Theological Seminary;United States;0;2012
Portage College;Canada;1;2012
Josephinum Research;Austria;3;2012
Higashi Chikushi Junior College;Japan;3;2012
East Baton Rouge Parish School System;United States;2;2012
Blackfeet Community College;United States;3;2012
University College of Agriculture and Environmental Studies;Ghana;5;2012
Northwest Indian College;United States;3;2012
Rowan College at Gloucester County;United States;2;2012
Brazosport College;United States;0;2012
Aichi Mizuho Junior College;Japan;1;2012
Regional Centre for Training in Aerospace Surveys;Nigeria;1;2012
Shri Jagannath Sanskrit University;India;0;2012
Arturo Michelena University;Venezuela;5;2012
Faruk Sarac Vocational School of Design;Türkiye;0;2012
Buddhist and Pali University of Sri Lanka;Sri Lanka;7;2012
Boston University Academy;United States;1;2012
New Siberian Institute;Russia;1;2012
International University of Grand Bassam;Ivory Coast;2;2012
American College of Veterinary Radiology;United States;0;2012
Haute École Robert Schuman;Belgium;4;2012
Olivet University;United States;5;2012
Bethel Elementary School;United States;2;2012
Miyazaki Municipal University;Japan;1;2012
Boston Graduate School of Psychoanalysis;United States;3;2012
Pinchot University;United States;2;2012
Trinity School for Ministry;United States;3;2012
Pingry School;United States;2;2012
College of New Caledonia;Canada;1;2012
Academy of Vocal Arts;United States;0;2012
Garrett College;United States;0;2012
Shasta College;United States;2;2012
Florida Gateway College;United States;0;2012
The North South Institute;Canada;4;2012
Myitkyina University;Myanmar;1;2012
Kyrgyz-Uzbek International University named after Batyraly Sydykov;Kyrgyzstan;0;2012
Warsaw Academy of Computer Science, Management and Administration;Poland;8;2012
Formation Continue UNIL-EPFL;Switzerland;2;2012
Universidad Nacional de Ciencias Forestales;Honduras;0;2012
Southington Public School;United States;2;2012
Tokyo Metropolitan Nogyo High School;Japan;0;2012
Southeast Bangkok College;Thailand;3;2012
École Supérieure de Gestion et des Sciences de l'Informatique;Morocco;7;2012
Westbrook University;United States;0;2012
Heritage Christian College;Ghana;2;2012
Suffolk University Madrid;Spain;0;2012
Pflugerville Independent School District;United States;2;2012
Wyższa Szkoła Nauk Społecznych z Siedzibą w Lublinie;Poland;3;2012
Faculdade de Mococa;Brazil;1;2012
Hellenic Police Academy;Greece;0;2012
Akademie der Polizei Hamburg;Germany;0;2012
Escuela Militar de Ingeniería;Bolivia;1;2012
Agusan del Sur State College of Agriculture and Technology;Philippines;1;2012
Gulf Coast State College;United States;1;2012
Koshien Junior College;Japan;1;2012
Aspen University;United States;0;2012
Pueblo Community College;United States;0;2012
College of Agriculture, Food and Rural Enterprise;United Kingdom;0;2012
Japanese Red Cross Akita College of Nursing;Japan;5;2012
College of North West London;United Kingdom;1;2012
Athens Technical College;United States;2;2012
Estonian Academy of Security Sciences;Estonia;5;2012
Hungarian University of Fine Arts;Hungary;1;2012
Cegep de Victoriaville;Canada;2;2012
Swedish Institute at Athens;Greece;3;2012
Hokuriku Gakuin University;Japan;5;2012
Escola Superior Artística do Porto;Portugal;1;2012
Nagano Technical High School;Japan;6;2012
Universidad del Altiplano;Mexico;5;2012
International University of East Africa;Uganda;0;2012
Sendai Municipal Sendai Commercial High School;Japan;2;2012
Instituto Tecnológico de Soledad Atlántico;Colombia;1;2012
Lambda;United Kingdom;3;2012
Euro Mediterranean University;Slovenia;4;2012
Centre Africain d'Études Supérieures en Gestion;Senegal;0;2012
Uttar Pradesh Rajarshi Tandon Open University;India;1;2012
