institution;country;production;year
Texas State Technical College Waco;United States;0;2014
Universidad Notarial Argentina;Argentina;4;2014
Adventist University of Haiti;Haiti;1;2014
Ageo Nursing College;Japan;1;2014
Shinshu Medical and Welfare College;Japan;3;2014
Southwestern Community College - North Carolina;United States;0;2014
Universidad Mesoamericana Oaxaca;Mexico;1;2014
Kyoto Saga University of Arts;Japan;0;2014
Universidad Regional Miguel Hidalgo;Mexico;0;2014
Kanagawa Prefectural Shonan High School;Japan;0;2014
Tapee University;Thailand;0;2014
Université Épiscopale d'Haiti;Haiti;0;2014
​​​Jekabpils Agrobusiness College;Latvia;1;2014
École Nationale d'Administration et de Magistrature;Burkina Faso;1;2014
Rowan-Salisbury School System;United States;0;2014
Technological University Meiktila;Myanmar;0;2014
Zambia Catholic University;Zambia;1;2014
Riverside Community College District;United States;1;2014
Vision Education and Media;United States;1;2014
Northern Teacher Education Program;Canada;0;2014
Art Institute of Seattle;United States;1;2014
Louisiana Community and Technical College System;United States;1;2014
Palo Verde College;United States;1;2014
Global Open University;India;4;2014
Northeastern Junior College;United States;0;2014
Little Priest Tribal College;United States;2;2014
Hennepin Technical College;United States;0;2014
Mountain Empire Community College;United States;0;2014
East Arkansas Community College;United States;2;2014
South Orange County Community College District;United States;0;2014
Mineral Area College;United States;0;2014
Central Penn College;United States;0;2014
Hugh Wooding Law School;Trinidad and Tobago;3;2014
Seiwa Gakuen College;Japan;1;2014
Reidman College;Israel;3;2014
BridgeValley Community and Technical College;United States;1;2014
Virginia University of Lynchburg;United States;1;2014
Seoul Institute of the Arts;South Korea;0;2014
Redcar & Cleveland College;United Kingdom;0;2014
Lanier Technical College;United States;1;2014
Turkmen Agricultural University Named after S.A. Niyazov;Turkmenistan;0;2014
Universidad Tecnológica Boliviana;Bolivia;1;2014
Onslow County School System;United States;0;2014
Conservatorio Statale di Musica Gioachino Rossini;Italy;1;2014
Aomori Prefectural School Education Center;Japan;0;2014
Funabashi Keimei High School;Japan;0;2014
The English Modern School;Qatar;1;2014
Shoshone Episcopal Mission;United States;2;2014
Escola Técnica de eletrônic;Brazil;0;2014
Universidad Abierta y a Distancia de Panamá;Panama;1;2014
Ishikawa Prefectural Technical High School;Japan;0;2014
European School of Haematology;France;0;2014
Horry County Schools;United States;0;2014
Innopharma Education;Ireland;2;2014
Westminster Graduate School of Theology;South Korea;0;2014
Ramah Navajo School Board;United States;0;2014
Waikato-Tainui College for Research and Development;New Zealand;2;2014
Worcester County Public Schools;United States;0;2014
École Nationale d'Administration et de Magistrature;Cameroon;1;2014
Saint John's School;Chile;0;2014
Boucher Institute of Naturopathic Medicine;Canada;0;2014
Sage College of Albany;United States;3;2014
Upper Valley Educators Institute;United States;0;2014
Chubu University Daiichi High School;Japan;2;2014
Monterey Peninsula Unified School District;United States;0;2014
Wuhan Applied Science and Technology School;China;2;2014
Ashland Community and Technical College;United States;1;2014
Samernas Utbildningscentrum;Sweden;1;2014
National Hispanic University;United States;4;2014
Mississippi Institutions of Higher Learning;United States;0;2014
Norin High School;Japan;0;2014
The Higher School of Art and Design;Poland;3;2014
Conservatorio di Musica N. Piccinni;Italy;0;2014
Conservatoire de Musique et d’art Dramatique du Québec;Canada;0;2014
Communicating for Agriculture Education Programs;United States;0;2014
Schiller International University;United Kingdom;0;2014
Jan Palach Private High School;Czechia;1;2014
St. John International University;Italy;7;2014
Universidad Alva Edison;Mexico;0;2014
Belle Chasse Academy;United States;0;2014
University of Northeastern Philippines;Philippines;0;2014
Saitama Prefectural Urawa High School;Japan;0;2014
Northern Lithuania College;Lithuania;0;2014
Tokyo Metropolitan Koganei Industrial High School;Japan;0;2014
St. Thomas University;Japan;2;2014
Takezono Higashi Elementary School;Japan;0;2014
Pädagogisches Landesinstitut Rheinland-Pfalz;Germany;4;2014
Laboratoire Biologie et Biotechnologie pour la Santé;France;2;2014
Pacific University;India;3;2014
Institute of Chartered Accountants of Nigeria;Nigeria;1;2014
Universidad Multitecnica Profesional;Mexico;4;2014
Chiba Keiai Junior College;Japan;1;2014
Yarmouk Private University;Syria;0;2014
Neath Port Talbot College;United Kingdom;0;2014
Raffles College of Design and Commerce;Australia;1;2014
Caldwell West Caldwell Public Schools;United States;0;2014
Oklahoma State Regents for Higher Education;United States;0;2014
IGlobal University;United States;0;2014
St. Petersburg Institute of Jewish Studies;Russia;2;2014
Fukuoka Social Medical Welfare University;Japan;0;2014
Instituto Superior Autónomo de Estudos Politécnicos;Portugal;0;2014
Elisabeth University of Music;Japan;0;2014
University College of Allameh Helli;Iran;0;2014
Institute of Mind Control & Brain Development;India;2;2014
Upper Volga Institute;Russia;1;2014
Kotarbinski University of Information Technology and Management in Olsztyn;Poland;2;2014
Anjo Chubu Elementary School;Japan;0;2014
Université Privée du Sud;Tunisia;0;2014
Euro Balkan University;North Macedonia;1;2014
Institute of Natural Sciences and Ecology;Russia;0;2014
Universidad Casa Blanca;Mexico;0;2014
Richmond Community College;United States;2;2014
State Technical College of Missouri;United States;0;2014
Indian River Central School District;United States;0;2014
International Higher School of Practical Psychology;Latvia;1;2014
Copper Mountain College;United States;0;2014
Technische Fachschule Bern;Switzerland;0;2014
Kumamoto Prefectural Arao High School;Japan;0;2014
Kobe Municipal Nishiwaki Elementary School;Japan;0;2014
Institute for Systems and Technologies of Information, Control and Communication;Portugal;0;2014
New Haven Unified School District;United States;0;2014
Conservatorio di Musica "G.B. Martini";Italy;0;2014
Výzkumný Ústav Mlékárenský;Czechia;3;2014
Okayama Prefectural Okayama Asahi High School;Japan;0;2014
Cache Public Schools;United States;0;2014
Universidad de Matamoros;Mexico;0;2014
KIPP Chicago Schools;United States;1;2014
Southeastern Regional Education Service Center;United States;0;2014
El Centro Elementary School District;United States;1;2014
Tokyo Metropolitan Hiroo High School;Japan;0;2014
Westmoravian College Třebíč;Czechia;1;2014
Institut National de la Poste et des Technologies de l'Information et de la Communication;Algeria;3;2014
Institute For Leadership And Communication Studies;Morocco;1;2014
NMS Berne;Switzerland;0;2014
Medical Business College;Japan;0;2014
Instituto Profesional Escuela Moderna De Musica;Chile;1;2014
Sophia School of Social Welfare;Japan;1;2014
Instituto Superior de Artes e Cultura;Mozambique;1;2014
Nebraska State College System;United States;0;2014
Isogo Technical High School;Japan;0;2014
Kentucky Valley Educational Cooperative;United States;0;2014
Strive Preparatory Schools;United States;1;2014
Antillean Adventist University;Puerto Rico;1;2014
Christian University of the Americas;Mexico;0;2014
Higher School of Privatization and Entrepreneurship;Russia;0;2014
North West Regional College;United Kingdom;0;2014
Toyama Prefectural Takaoka High School;Japan;1;2014
International Academy of Marketing and Management;Russia;0;2014
Gunma Prefectural Institute of Agriculture and Forestry;Japan;0;2014
École nationale supérieure de la photographie;France;1;2014
Centenaria y Benemérita Escuela Normal para Profesores;Mexico;1;2014
North Carolina State Climate Office;United States;0;2014
Barton Peveril College;United Kingdom;0;2014
Southeast Arkansas College;United States;0;2014
University of Louisiana System;United States;1;2014
Frank Phillips College;United States;0;2014
Craven County Schools;United States;0;2014
Virginia Highlands Community College;United States;1;2014
Armed Forces Academies Preparatory School;Thailand;0;2014
Izumi Junior College;Japan;0;2014
Moultrie Technical College;United States;0;2014
Meiwa Gakuen Junior College;Japan;0;2014
Quinebaug Valley Community College;United States;1;2014
American University of Puerto Rico;Puerto Rico;0;2014
Oxford Educational Institutions;India;2;2014
Robeson Community College;United States;2;2014
Connors State College;United States;1;2014
Utica School of Commerce;United States;1;2014
Northwest Technical College;United States;0;2014
Asia Euro University;Cambodia;0;2014
Shibata Gakuen University Junior College;Japan;0;2014
Vyšší Odborná Škola Pedagogická a Sociální Střední Odborná Škola Pedagogická a Gymnázium Praha 6;Czechia;1;2014
Colorado School of Traditional Chinese Medicine;United States;0;2014
Hispanic Association of Colleges and Universities;United States;0;2014
Rio Grande Bible Institute;United States;0;2014
Brooke Charter Schools;United States;0;2014
Angstron Materials (United States);United States;0;2014
Pskov Volny Institute;Russia;0;2014
Gweru Polytechnic Institute;Zimbabwe;2;2014
Trinity County Office of Education;United States;1;2014
Center for National University Finance and Management;Japan;0;2014
Conservatorio di Musica G.F. Ghedini;Italy;2;2014
Universal Technical Institute Dallas-Fort Worth;United States;0;2014
Université du Travail Paul Pastur;Belgium;0;2014
Shinshu Honan Junior College;Japan;1;2014
Osaka Prefectural Shiroyama High School;Japan;0;2014
Hamilton County Department of Education;United States;0;2014
Hochschule für Kunsttherapie Nürtingen;Germany;2;2014
Tibetan Children’s Village;India;0;2014
Gifu International Academy of Horticulture;Japan;0;2014
Bio-Bras;Brazil;1;2014
Accademia di Belle Arti di Reggio Calabria;Italy;0;2014
University College of Opera in Stockholm;Sweden;1;2014
Bittersweet Farms;United States;0;2014
Conservatorio di Musica FA Bonporti Trento;Italy;1;2014
Unión Americana de Educación Superior;Colombia;3;2014
Christelijk Gymnasium Utrecht;The Netherlands;0;2014
Virtual University of Uganda;Uganda;0;2014
Doshisha International Junior and Senior High School;Japan;2;2014
Instituto Municipal de Gestión Medioambiental;Spain;1;2014
Vysoká Skola Logistiky;Czechia;1;2014
Tecres (Italy);Italy;0;2014
Kushabhau Thakre Patrakarita Avam Jansanchar University;India;2;2014
Cherokee Central Schools;United States;0;2014
Southwestern College - New Mexico;United States;0;2014
Cambodian University for Specialties;Cambodia;0;2014
Tokyo Metropolitan Kuramae Technical High School;Japan;0;2014
St. Paul University Dumaguete;Philippines;3;2014
Universidad Villa Rica;Mexico;1;2014
Hindustan Bible Institute & College;India;1;2014
Archives School Marburg;Germany;0;2014
Lenape Regional High School District;United States;1;2014
Institut für Berufs- und Sozialpädagogik;Germany;0;2014
Instituto Tecnológico de Cerro Azul;Mexico;0;2014
Pender County Schools;United States;0;2014
Pflanzensoziologische Institut;Austria;0;2014
Institute for Project Management and Information Technology;Slovenia;0;2014
Okinawa Womens Junior College;Japan;1;2014
Centro Universitario del Noreste;Mexico;0;2014
Pacific Islands University;Guam;0;2014
Universidad Potosina;Mexico;1;2014
Virginia Air and Space Center;United States;0;2014
Antonelli College;United States;0;2014
Institut Universitaire du Bénin;Benin;0;2014
Babel University Professional School of Translation;United States;1;2014
Ichinoseki Daiichi Senior High School;Japan;0;2014
AGSB University;Switzerland;1;2014
Bandaranaike Centre for International Studies;Sri Lanka;0;2014
Theological University of Northern Italy;Italy;1;2014
Universidad Nuevo Mundo;Mexico;1;2014
Udako Euskal Unibertsitatea;Spain;0;2014
Escola Superior d'Infermeria del Mar;Spain;1;2014
École nationale supérieure Louis-Lumière;Réunion;2;2014
Institut für Qualitätsentwicklung an Schulen Schleswig-Holstein;Germany;1;2014
Cirencester College;United Kingdom;0;2014
Baptist College of Florida;United States;2;2014
Maysville Community and Technical College;United States;1;2014
Kirtland Community College;United States;0;2014
Gateway Community and Technical College;United States;0;2014
Southern State Community College;United States;0;2014
Isothermal Community College;United States;0;2014
University of Dance and Circus;Sweden;1;2014
Surry Community College;United States;1;2014
Eastern Maine Community College;United States;0;2014
New Charter University;United States;0;2014
Stanly Community College;United States;0;2014
Thaddeus Stevens College of Technology;United States;0;2014
Trinity Bible College;United States;0;2014
